BASE/sheepAndWolf;TUPLE_PROVER;1;true;;30003;11021;267
BASE/skirmishNew;TUPLE_PROVER;1;true;;30012;3054;30
DRESDEN/lightson2x2;TUPLE_PROVER;1;true;;30000;63594;6359
STANFORD/eightpuzzle;TUPLE_PROVER;1;true;;30000;64510;1290
BASE/sudokuGrade3;TUPLE_PROVER;1;true;;30085;295;7
BASE/4pffa;TUPLE_PROVER;1;true;;30001;14838;370
BASE/maze;TUPLE_PROVER;1;true;;30000;224832;25626
BASE/switches;TUPLE_PROVER;1;true;;30000;168134;168134
DRESDEN/tictactoe_3d_small_6player;TUPLE_PROVER;1;true;;30003;5805;150
STANFORD/breakthroughsmall;TUPLE_PROVER;1;true;;30001;10943;394
BASE/connect4;TUPLE_PROVER;1;true;;30002;5421;246
BASE/3pffa;TUPLE_PROVER;1;true;;30002;16968;565
BASE/blocksWorld;TUPLE_PROVER;1;true;;30000;128807;42935
BASE/sudoku;TUPLE_PROVER;1;false;Exception of type NullPointerException;0;0;0
BASE/amazonsTorus;TUPLE_PROVER;1;false;Test process timed out after 240 seconds;0;0;0
