BASE/breakthroughSmallHoles;TUPLE_PROVER;1;true;;30000;1626338;62713
DRESDEN/chinesecheckers2;TUPLE_PROVER;1;true;;30000;1405940;37229
DRESDEN/sat_test_20v_91c_version2;TUPLE_PROVER;1;true;;30000;499135;24956
DRESDEN/3pffa;TUPLE_PROVER;1;true;;30000;2253807;75126
BASE/ruleDepthExponential;TUPLE_PROVER;1;true;;30000;8966855;4483555
STANFORD/knightstour;TUPLE_PROVER;1;true;;30000;12296929;2528216
STANFORD/chinook;TUPLE_PROVER;1;true;;30000;896422;22410
DRESDEN/golden_rectangle;TUPLE_PROVER;1;true;;30000;393117;13243
BASE/brawl;TUPLE_PROVER;1;true;;30000;364437;36444
STANFORD/tictactoe;TUPLE_PROVER;1;true;;30000;4129501;541389
DRESDEN/battlebrushes;TUPLE_PROVER;1;true;;30000;262276;13804
DRESDEN/double_tictactoe_dengji;TUPLE_PROVER;1;true;;30000;2274351;159872
DRESDEN/troublemaker02;TUPLE_PROVER;1;true;;30000;22054707;7350031
DRESDEN/3qbf-5cnf-20var-40cl.2.qdimacs.SAT;TUPLE_PROVER;1;true;;30000;682360;11654
BASE/double_tictactoe_dengji;TUPLE_PROVER;1;true;;30000;2241371;157568
STANFORD/untwistycorridor;TUPLE_PROVER;1;true;;30000;25712129;3673161
BASE/ticTacToeLarge;TUPLE_PROVER;1;true;;30000;3371429;142105
BASE/cubicup;TUPLE_PROVER;1;true;;30000;558480;9972
DRESDEN/Goldrush;TUPLE_PROVER;1;false;RuntimeException: CompiledProver could not be created;0;0;0
BASE/2pttc;TUPLE_PROVER;1;true;;30000;1936681;70178
DRESDEN/roshambo2;TUPLE_PROVER;1;true;;30000;9883020;1162636
DRESDEN/logistics;TUPLE_PROVER;1;true;;30000;2208355;44167
BASE/guess;TUPLE_PROVER;1;true;;30000;5475557;616099
BASE/amazonsTorus;TUPLE_PROVER;1;false;Exception of type StackOverflowError;0;0;0
DRESDEN/buttons;TUPLE_PROVER;1;true;;30000;25678995;4279832
STANFORD/skirmish;TUPLE_PROVER;1;true;;30000;176377;1781
BASE/amazons_10x10;TUPLE_PROVER;1;true;;30000;694730;5096
BASE/tictactoex9;TUPLE_PROVER;1;true;;30000;536475;18385
BASE/checkersSmall;TUPLE_PROVER;1;true;;30000;742559;7930
BASE/skirmishZeroSum;TUPLE_PROVER;1;true;;30000;371376;3713
DRESDEN/CatchMeIfYouCanTest;TUPLE_PROVER;1;true;;30000;6296778;186219
BASE/chickentoetictac;TUPLE_PROVER;1;true;;30000;7555368;1062827
DRESDEN/crossers3;TUPLE_PROVER;1;true;;30000;2008720;152218
DRESDEN/tictictoe;TUPLE_PROVER;1;true;;30000;2317577;461302
BASE/withConviction;TUPLE_PROVER;1;true;;30000;1055595;42223
BASE/pawnToQueen;TUPLE_PROVER;1;true;;30000;58267;4433
BASE/amazonsSuicide_10x10;TUPLE_PROVER;1;true;;30000;712462;5225
BASE/amazons_8x8;TUPLE_PROVER;1;true;;30000;912795;10027
STANFORD/triplesukoshi;TUPLE_PROVER;1;true;;30000;1355185;193597
DRESDEN/chinesecheckers6-simultaneous;TUPLE_PROVER;1;true;;30000;308929;13409
BASE/gt_two_thirds_4p;TUPLE_PROVER;1;true;;30000;767092;767092
DRESDEN/bidding-tictactoe_10coins;TUPLE_PROVER;1;true;;30000;2984033;202184
BASE/pawnWhopping;TUPLE_PROVER;1;true;;30000;1256491;36644
BASE/stateSpaceSmall;TUPLE_PROVER;1;true;;30000;19626187;4906546
BASE/buttons;TUPLE_PROVER;1;true;;30000;24750259;4125043
BASE/four_way_battle;TUPLE_PROVER;1;true;;30000;182215;5879
DRESDEN/knightstour;TUPLE_PROVER;1;true;;30000;12170934;2503109
DRESDEN/chomp;TUPLE_PROVER;1;true;;30000;2420870;343636
DRESDEN/cubicup;TUPLE_PROVER;1;true;;30000;585200;10450
BASE/knightThrough;TUPLE_PROVER;1;true;;30000;1195465;35564
BASE/battle;TUPLE_PROVER;1;true;;30000;66502;2216
BASE/knightwar;TUPLE_PROVER;1;true;;30000;1928156;225223
BASE/untwistycomplex2;TUPLE_PROVER;1;true;;30000;26659964;3808566
BASE/escortLatch;TUPLE_PROVER;1;true;;30000;1403515;23806
DRESDEN/connectfour;TUPLE_PROVER;1;true;;30000;1742035;78096
BASE/minichess-evilconjuncts;TUPLE_PROVER;1;true;;30000;265602;30045
DRESDEN/queens;TUPLE_PROVER;1;true;;30000;847590;84759
DRESDEN/slidingpieces;TUPLE_PROVER;1;true;;30000;432464;5339
BASE/sudokuGrade2;TUPLE_PROVER;1;true;;30000;153645;4035
BASE/breakthroughSuicide;TUPLE_PROVER;1;true;;30000;1354086;21173
BASE/connectFourLarger;TUPLE_PROVER;1;true;;30000;1058403;32474
BASE/factoringGeorgeForman;TUPLE_PROVER;1;true;;30000;11047330;231836
